sensor_id,temperature,humidity,soil_moisture,energy_used,data_processed,timestamp
sensor_1,30.27,76.75,44.35,0.013,0.43,1759826832.825938
sensor_9,24.78,56.07,53.13,0.029,0.25,1759826834.8265789
sensor_1,34.33,40.34,53.11,0.015,0.28,1759826836.8272774
sensor_9,27.55,75.29,23.13,0.036,0.12,1759826838.8278513
sensor_2,29.36,35.57,57.11,0.014,0.24,1759826840.828463
sensor_6,28.0,48.21,58.37,0.024,0.4,1759826842.829097
sensor_8,33.66,32.35,22.77,0.029,0.12,1759826844.8296583
sensor_1,27.18,30.99,36.24,0.037,0.38,1759826846.830311
sensor_1,34.82,31.96,38.88,0.02,0.2,1759826848.8310316
sensor_1,35.73,74.8,24.27,0.011,0.29,1759826850.8318589
sensor_10,29.15,45.94,17.2,0.026,0.39,1759826852.8324997
sensor_8,35.0,65.78,46.47,0.027,0.17,1759826854.8331106
sensor_3,27.37,68.85,16.38,0.011,0.47,1759826856.8337295
sensor_6,30.79,68.45,14.98,0.011,0.42,1759826858.8342593
sensor_6,27.97,37.02,59.77,0.013,0.26,1759826860.8348935
sensor_10,26.65,47.56,37.19,0.029,0.19,1759826862.8354878
sensor_8,31.01,66.08,43.9,0.018,0.4,1759826864.835986
sensor_6,31.14,66.5,35.63,0.022,0.42,1759826866.836381
sensor_10,30.33,64.22,27.53,0.035,0.14,1759826868.836954
sensor_5,26.41,44.64,57.92,0.014,0.46,1759826870.8376172
sensor_10,33.02,64.98,15.41,0.015,0.44,1759826872.8383946
sensor_4,25.46,71.92,13.31,0.047,0.25,1759826874.83897
sensor_2,31.8,44.5,56.25,0.039,0.13,1759826876.839581
sensor_4,31.17,33.52,40.31,0.042,0.3,1759826878.8402326
sensor_4,34.73,78.77,48.96,0.035,0.15,1759826880.8408597
sensor_3,23.35,78.86,55.82,0.047,0.32,1759826882.8415644
sensor_3,32.51,59.12,34.23,0.015,0.17,1759826884.8423944
sensor_7,25.78,58.87,25.16,0.038,0.12,1759826886.8430076
sensor_1,35.67,35.25,48.7,0.027,0.12,1759826888.8435926
sensor_4,28.62,47.86,34.02,0.027,0.19,1759826890.8443437
sensor_5,29.0,47.69,43.7,0.036,0.27,1759826892.8449502
sensor_6,22.41,53.39,29.22,0.043,0.33,1759826894.8456366
sensor_6,28.68,48.78,59.32,0.042,0.19,1759826896.846048
sensor_9,35.49,61.69,35.16,0.017,0.35,1759826898.8465037
sensor_4,24.73,77.32,39.2,0.043,0.38,1759826900.8469372
sensor_8,28.63,56.63,12.11,0.03,0.23,1759826902.8473034
sensor_10,23.8,51.72,42.17,0.01,0.29,1759826904.8479161
sensor_3,32.55,69.65,53.48,0.022,0.22,1759826906.8485515
sensor_10,35.44,40.7,44.23,0.012,0.21,1759826908.8492186
sensor_9,34.12,79.82,54.3,0.047,0.21,1759826910.8500998
sensor_4,22.35,42.21,33.35,0.014,0.25,1759826912.8507426
sensor_1,31.49,75.13,39.05,0.016,0.4,1759826914.8515854
sensor_2,31.34,34.51,43.9,0.049,0.45,1759826916.8522918
sensor_8,28.96,59.24,21.13,0.032,0.26,1759826918.8526652
sensor_4,34.35,59.22,29.74,0.013,0.28,1759826920.853275
sensor_10,28.73,34.18,45.99,0.013,0.47,1759826922.8538828
sensor_3,22.51,52.32,28.38,0.018,0.33,1759826924.8544888
sensor_2,26.75,51.16,43.93,0.037,0.16,1759826926.8551967
sensor_10,27.95,79.16,52.76,0.035,0.27,1759826928.8558707
sensor_8,26.04,45.71,25.2,0.023,0.25,1759826930.8566263
sensor_8,23.47,61.75,49.72,0.018,0.42,1759826932.857333
sensor_2,27.58,66.72,34.85,0.032,0.19,1759826934.8580933
sensor_2,34.04,76.61,50.42,0.027,0.12,1759826936.8587418
sensor_4,31.51,60.64,40.79,0.036,0.46,1759826938.8594093
sensor_4,32.47,73.28,28.75,0.014,0.49,1759826940.8600278
sensor_7,35.39,62.21,37.55,0.028,0.13,1759826942.8605883
sensor_9,27.61,37.06,48.25,0.04,0.27,1759826944.8612273
sensor_6,24.25,32.79,25.71,0.036,0.43,1759826946.8621252
sensor_10,33.96,47.31,28.23,0.048,0.47,1759826948.8628876
sensor_3,27.66,51.81,10.95,0.029,0.31,1759826950.8634617
sensor_5,29.36,61.42,28.0,0.04,0.41,1759826952.8641322
sensor_8,26.81,67.06,35.59,0.011,0.3,1759826954.8647578
sensor_8,32.04,62.42,33.77,0.024,0.16,1759826956.8654177
sensor_2,32.08,45.12,25.69,0.041,0.25,1759826958.8661678
sensor_8,25.19,57.99,34.13,0.026,0.42,1759826960.8669636
sensor_10,23.1,53.15,51.92,0.022,0.25,1759826962.8677006
sensor_6,34.23,38.74,49.34,0.044,0.29,1759826964.8684745
sensor_3,35.07,49.55,15.88,0.018,0.4,1759826966.8692088
sensor_6,32.34,70.42,50.8,0.036,0.2,1759826968.8697956
sensor_3,27.61,50.5,43.38,0.041,0.16,1759826970.8705683
sensor_7,27.8,51.2,55.14,0.019,0.44,1759826972.871267
sensor_10,35.11,67.78,24.85,0.047,0.26,1759826974.8719428
sensor_7,35.87,42.13,43.67,0.047,0.31,1759826976.872622
sensor_1,23.52,31.68,12.15,0.032,0.25,1759826978.8733084
sensor_10,26.03,31.87,18.81,0.011,0.48,1759826980.8739939
sensor_8,35.62,63.94,56.11,0.03,0.49,1759826982.8746738
sensor_10,30.49,45.32,45.4,0.027,0.25,1759826984.8754518
sensor_7,34.0,56.78,49.25,0.011,0.5,1759826986.8760986
sensor_8,34.84,75.97,24.61,0.03,0.35,1759826988.8767164
sensor_3,31.24,57.77,26.12,0.022,0.2,1759826990.8773222
sensor_7,30.96,79.62,49.05,0.022,0.18,1759826992.878001
sensor_8,25.57,51.65,44.4,0.043,0.36,1759826994.8787038
sensor_8,33.53,63.48,40.5,0.044,0.39,1759826996.8793073
sensor_1,25.34,47.72,54.22,0.025,0.11,1759826998.8800583
sensor_2,31.12,71.43,51.79,0.012,0.35,1759827000.8807812
sensor_10,33.25,69.39,50.33,0.029,0.21,1759827002.8815126
sensor_10,28.61,52.91,58.69,0.028,0.34,1759827004.8822372
sensor_8,33.32,43.92,40.33,0.035,0.29,1759827006.8829303
sensor_5,35.83,41.99,32.88,0.04,0.48,1759827008.883647
sensor_2,29.76,49.27,26.62,0.025,0.47,1759827010.8843114
sensor_6,31.6,44.58,41.1,0.013,0.28,1759827012.8849616
sensor_1,24.39,54.93,22.52,0.013,0.41,1759827014.8857539
sensor_6,26.63,70.72,30.82,0.037,0.43,1759827016.8861117
sensor_9,32.08,37.45,53.17,0.031,0.21,1759827018.8867517
sensor_1,26.85,39.31,58.39,0.037,0.5,1759827020.8875628
sensor_7,31.24,67.51,33.48,0.042,0.48,1759827022.8879619
sensor_1,26.5,67.72,35.2,0.027,0.37,1759827024.8886168
sensor_5,28.89,79.93,33.5,0.048,0.17,1759827026.8892748
sensor_8,26.29,42.41,10.07,0.046,0.29,1759827028.8898742
sensor_2,31.47,49.09,22.07,0.025,0.21,1759827030.8902345
sensor_4,32.29,67.56,58.09,0.012,0.12,1759827032.8908777
sensor_10,34.56,50.63,22.96,0.014,0.41,1759827034.8915882
sensor_6,28.78,77.41,45.31,0.042,0.31,1759827036.892217
sensor_1,34.74,66.79,34.0,0.027,0.13,1759827038.8925526
sensor_4,27.31,45.11,37.76,0.037,0.15,1759827040.8932867
sensor_8,27.02,35.61,20.1,0.018,0.25,1759827042.893957
sensor_1,28.19,69.24,44.94,0.049,0.5,1759827044.8947577
sensor_3,28.62,37.98,13.37,0.019,0.36,1759827046.8953745
sensor_5,27.32,41.92,38.98,0.039,0.38,1759827048.8960392
sensor_10,23.84,70.72,59.79,0.048,0.19,1759827050.8969283
sensor_4,27.53,61.2,16.24,0.025,0.43,1759827052.8976202
sensor_7,24.86,63.92,23.45,0.025,0.24,1759827054.898317
sensor_9,28.37,44.07,25.7,0.027,0.2,1759827056.899062
sensor_10,34.98,69.18,48.55,0.04,0.24,1759827058.8997295
sensor_4,28.31,69.94,21.68,0.035,0.47,1759827060.9001894
sensor_1,26.68,78.09,53.06,0.021,0.28,1759827062.9009767
sensor_8,22.65,69.66,21.65,0.012,0.47,1759827064.9017556
sensor_3,23.13,35.08,48.07,0.022,0.25,1759827066.90258
sensor_4,35.09,65.4,49.85,0.014,0.34,1759827068.9032571
sensor_2,31.03,68.75,22.66,0.014,0.18,1759827070.9037242
sensor_8,26.98,71.34,31.27,0.014,0.41,1759827072.9044292
sensor_4,33.05,49.05,34.51,0.02,0.46,1759827074.9052577
sensor_1,28.45,46.31,30.56,0.016,0.23,1759827076.9059138
sensor_3,23.68,44.97,51.83,0.026,0.18,1759827078.9066734
sensor_5,32.21,72.98,37.03,0.041,0.22,1759827080.9072986
sensor_5,24.66,30.89,59.62,0.016,0.25,1759827082.9079804
sensor_5,24.07,61.19,23.75,0.019,0.31,1759827084.9086685
sensor_10,27.13,43.51,24.42,0.045,0.5,1759827086.9092817
sensor_4,30.1,65.7,42.66,0.044,0.36,1759827088.9099722
sensor_2,23.93,66.4,30.05,0.029,0.22,1759827090.9105716
sensor_3,23.19,30.06,30.64,0.033,0.18,1759827092.9111092
sensor_10,22.72,68.66,24.35,0.011,0.38,1759827094.9117699
sensor_4,24.62,69.98,51.44,0.046,0.22,1759827096.912269
sensor_4,24.05,54.28,37.47,0.027,0.15,1759827098.9128733
sensor_1,35.1,58.96,10.7,0.047,0.47,1759827100.9133146
sensor_10,33.4,31.54,28.28,0.032,0.43,1759827102.9138725
sensor_4,24.54,34.37,31.22,0.031,0.27,1759827104.9142752
sensor_8,34.9,56.26,10.16,0.04,0.14,1759827106.9148211
sensor_9,35.51,34.68,33.32,0.019,0.29,1759827108.9156234
sensor_9,33.05,35.08,33.29,0.047,0.18,1759827110.9161623
sensor_3,27.44,79.91,33.74,0.044,0.28,1759827112.9171991
sensor_3,22.13,77.74,12.06,0.033,0.32,1759827114.9179316
sensor_1,31.74,79.73,14.59,0.038,0.12,1759827116.9186091
sensor_10,23.54,31.96,49.17,0.045,0.5,1759827118.9192827
sensor_7,31.14,73.76,11.2,0.032,0.34,1759827120.9199054
sensor_5,22.39,67.45,54.49,0.042,0.35,1759827122.9207034
sensor_10,28.45,36.42,33.44,0.046,0.46,1759827124.9214027
sensor_3,35.36,70.52,25.62,0.027,0.19,1759827126.9220603
sensor_5,28.95,60.31,34.08,0.013,0.44,1759827128.9228208
sensor_3,22.88,32.23,48.31,0.038,0.25,1759827130.923551
sensor_3,29.03,68.5,48.59,0.022,0.43,1759827132.9241588
sensor_10,25.63,44.77,17.21,0.042,0.1,1759827134.9248781
sensor_3,30.25,57.85,46.9,0.017,0.37,1759827136.9256225
sensor_7,23.55,74.25,17.37,0.012,0.3,1759827138.926368
sensor_7,28.47,55.51,12.06,0.039,0.23,1759827140.927075
sensor_5,34.31,38.93,26.96,0.024,0.22,1759827142.9278162
sensor_3,28.95,64.88,12.75,0.022,0.21,1759827144.9287126
sensor_5,29.94,50.23,16.91,0.028,0.47,1759827146.929353
sensor_1,29.73,73.01,54.75,0.015,0.48,1759827148.929965
sensor_6,26.89,48.83,38.46,0.027,0.11,1759827150.9306982
sensor_7,29.37,66.13,21.12,0.043,0.16,1759827152.9314568
sensor_9,34.85,70.34,28.16,0.038,0.43,1759827154.932196
sensor_9,28.95,40.45,55.75,0.046,0.23,1759827156.9329386
sensor_9,28.03,47.13,17.73,0.015,0.17,1759827158.9335566
sensor_6,35.43,66.43,50.79,0.037,0.32,1759827160.9341853
sensor_2,35.43,56.62,27.96,0.03,0.12,1759827162.9349344
sensor_1,29.03,37.06,40.16,0.024,0.48,1759827164.9355419
sensor_7,25.23,33.24,47.64,0.022,0.38,1759827166.9361575
sensor_1,26.4,79.47,34.32,0.032,0.21,1759827168.9368367
sensor_6,34.44,33.66,59.42,0.047,0.14,1759827170.937456
sensor_6,22.2,59.69,18.37,0.04,0.27,1759827172.9381692
sensor_6,33.43,35.09,41.29,0.03,0.38,1759827174.9387836
sensor_6,34.5,51.68,18.85,0.014,0.25,1759827176.939352
sensor_5,25.05,36.06,38.93,0.013,0.16,1759827178.9401453
sensor_6,23.84,39.9,46.62,0.018,0.39,1759827180.9409068
sensor_7,22.06,57.75,57.96,0.031,0.18,1759827182.9415593
sensor_6,25.64,55.62,24.57,0.044,0.18,1759827184.9424076
sensor_8,25.87,55.83,13.1,0.041,0.2,1759827186.9430716
sensor_6,33.56,33.26,46.39,0.024,0.48,1759827188.9436934
sensor_7,31.91,41.6,42.26,0.034,0.41,1759827190.9444282
sensor_2,25.85,67.35,12.21,0.037,0.34,1759827192.9452455
sensor_3,34.78,42.13,33.58,0.031,0.3,1759827194.9459167
sensor_1,32.67,68.24,11.98,0.026,0.41,1759827196.9465504
sensor_6,24.91,53.4,12.91,0.033,0.28,1759827198.9472876
sensor_4,24.25,68.49,41.29,0.025,0.2,1759827200.9479392
sensor_5,34.15,71.96,10.05,0.04,0.17,1759827202.948558
sensor_8,30.35,41.51,20.45,0.032,0.18,1759827204.949224
sensor_3,32.13,58.26,26.01,0.019,0.33,1759827206.9499998
sensor_6,33.17,30.74,36.03,0.012,0.47,1759827208.9506688
sensor_9,30.73,34.59,48.81,0.045,0.38,1759827210.951304
sensor_6,29.12,59.49,23.57,0.027,0.13,1759827212.951979
sensor_3,28.9,50.91,50.0,0.017,0.11,1759827214.9527209
sensor_8,35.04,54.45,19.83,0.032,0.45,1759827216.953485
sensor_9,22.67,79.82,23.55,0.038,0.47,1759827218.9542615
sensor_8,24.16,44.16,21.9,0.016,0.25,1759827220.955083
sensor_6,25.14,39.07,45.62,0.018,0.17,1759827222.9557903
sensor_3,31.5,56.76,51.6,0.029,0.4,1759827224.956372
sensor_7,22.94,73.16,49.81,0.015,0.13,1759827226.9569159
sensor_9,24.88,49.72,12.06,0.027,0.21,1759827228.9575872
sensor_7,28.3,65.53,20.53,0.014,0.22,1759827230.9582336
sensor_9,34.95,62.27,50.59,0.021,0.34,1759827232.9589229
sensor_4,22.21,58.62,12.67,0.045,0.17,1759827234.9595652
sensor_8,23.09,45.19,16.42,0.016,0.14,1759827236.9603915
sensor_8,22.35,48.22,48.73,0.014,0.29,1759827238.96112
sensor_1,33.3,36.72,50.38,0.019,0.41,1759827240.9618745
sensor_10,33.47,67.1,55.29,0.011,0.38,1759827242.9625988
sensor_9,26.04,79.19,34.72,0.02,0.37,1759827244.9632602
sensor_1,25.66,46.48,32.9,0.018,0.25,1759827246.9639382
sensor_6,23.55,35.23,42.42,0.027,0.34,1759827248.9646258
sensor_3,27.38,41.89,59.56,0.043,0.39,1759827250.9653597
sensor_3,34.65,69.33,45.5,0.023,0.48,1759827252.966158
sensor_8,34.65,63.14,29.58,0.029,0.25,1759827254.9669168
sensor_3,25.44,48.29,21.39,0.037,0.34,1759827256.9675817
sensor_8,24.55,33.91,58.58,0.038,0.11,1759827258.9682446
sensor_5,35.19,75.78,48.91,0.023,0.15,1759827260.9687712
sensor_3,29.89,49.74,22.05,0.032,0.24,1759827262.9690883
sensor_3,23.28,33.66,46.22,0.027,0.37,1759827264.9697638
sensor_6,26.76,48.64,21.79,0.036,0.21,1759827266.9703946
sensor_7,33.58,54.15,54.7,0.042,0.19,1759827268.9709616
sensor_4,25.19,62.38,35.97,0.043,0.12,1759827270.971537
sensor_10,28.78,62.13,50.92,0.039,0.22,1759827272.9719114
sensor_3,34.91,62.03,17.09,0.021,0.31,1759827274.9722507
sensor_4,23.21,49.74,49.41,0.024,0.17,1759827276.972652
sensor_5,35.89,53.96,55.4,0.047,0.39,1759827278.973298
sensor_8,34.33,65.8,17.33,0.038,0.46,1759827280.9740977
sensor_1,31.38,64.58,24.64,0.029,0.34,1759827282.9747362
sensor_1,29.52,42.72,52.44,0.013,0.37,1759827284.975458
sensor_5,24.83,53.68,39.6,0.043,0.22,1759827286.976077
sensor_4,24.67,38.73,13.94,0.03,0.19,1759827288.9766257
sensor_5,35.7,34.97,22.88,0.033,0.21,1759827290.977036
sensor_10,34.15,52.45,32.17,0.036,0.22,1759827292.9776995
sensor_9,31.62,48.98,12.93,0.034,0.28,1759827294.9785016
sensor_8,23.71,39.79,22.52,0.027,0.42,1759827296.978927
sensor_3,25.31,50.21,17.56,0.033,0.29,1759827298.9796176
sensor_6,24.11,53.67,39.52,0.014,0.23,1759827300.980396
sensor_10,24.62,40.3,49.86,0.042,0.4,1759827302.9812489
sensor_6,27.83,48.78,55.19,0.021,0.46,1759827304.9819562
sensor_6,32.99,66.46,47.63,0.046,0.31,1759827306.9825995
sensor_5,28.14,62.38,29.53,0.028,0.37,1759827308.9832516
sensor_8,30.88,42.09,40.27,0.018,0.13,1759827310.9839203
sensor_1,34.17,45.47,19.43,0.035,0.38,1759827312.98454
sensor_3,27.51,52.87,19.68,0.035,0.24,1759827314.9853196
sensor_6,22.15,47.19,56.1,0.012,0.43,1759827316.9860275
sensor_9,25.14,31.8,44.97,0.039,0.37,1759827318.986688
sensor_3,32.56,50.61,42.71,0.039,0.25,1759827320.9873111
sensor_8,29.47,68.77,19.21,0.014,0.31,1759827322.9879909
sensor_1,26.26,40.27,39.26,0.012,0.16,1759827324.988751
sensor_7,30.24,51.03,57.38,0.031,0.44,1759827326.9894116
sensor_1,33.21,47.51,41.82,0.037,0.21,1759827328.990187
sensor_6,35.56,69.65,12.25,0.026,0.27,1759827330.9908073
sensor_8,31.81,36.19,24.21,0.036,0.19,1759827332.9914634
sensor_5,23.77,66.23,14.16,0.037,0.36,1759827334.9923396
sensor_4,31.18,47.14,59.87,0.029,0.48,1759827336.9930334
sensor_5,28.99,76.72,20.2,0.04,0.18,1759827338.9937625
sensor_1,35.94,69.91,56.32,0.012,0.23,1759827340.9944174
sensor_2,26.32,30.61,36.17,0.03,0.47,1759827342.9950945
sensor_3,32.56,72.26,49.79,0.033,0.39,1759827344.995722
sensor_8,32.85,53.63,52.58,0.025,0.34,1759827346.9965124
sensor_5,22.95,61.7,16.17,0.011,0.45,1759827348.997304
sensor_5,31.18,66.77,51.94,0.04,0.33,1759827350.9981785
sensor_7,33.56,77.7,37.16,0.041,0.49,1759827352.9989572
sensor_4,24.47,55.92,54.93,0.03,0.18,1759827354.9996336
sensor_1,28.64,32.82,48.54,0.014,0.17,1759827357.000316
sensor_5,26.56,31.64,36.55,0.05,0.23,1759827359.001178
sensor_8,31.65,64.16,42.1,0.016,0.11,1759827361.0019052
sensor_10,27.85,42.18,30.26,0.029,0.21,1759827363.0027175
sensor_10,26.15,76.21,53.66,0.034,0.41,1759827365.003338
sensor_4,28.82,60.47,10.48,0.033,0.34,1759827367.003983
sensor_4,35.84,36.37,12.49,0.016,0.32,1759827369.0046012
sensor_2,29.3,30.11,41.81,0.036,0.23,1759827371.0052366
sensor_10,22.55,43.25,27.49,0.024,0.37,1759827373.0059152
sensor_8,33.73,57.59,22.59,0.048,0.43,1759827375.0066228
sensor_4,32.06,34.66,39.06,0.041,0.42,1759827377.0072558
sensor_3,27.81,55.97,21.41,0.012,0.22,1759827379.0078888
sensor_2,26.38,41.34,33.97,0.04,0.19,1759827381.0082312
sensor_8,27.72,60.84,31.11,0.013,0.41,1759827383.0089686
sensor_8,22.41,77.93,54.15,0.012,0.45,1759827385.0097134
sensor_2,29.39,37.71,43.95,0.036,0.26,1759827387.0104659
sensor_7,31.4,38.33,57.72,0.046,0.21,1759827389.0111237
sensor_4,23.32,62.98,26.37,0.045,0.36,1759827391.0117302
sensor_10,32.11,33.48,38.49,0.014,0.24,1759827393.0125184
sensor_3,28.28,54.82,32.92,0.031,0.14,1759827395.0132694
sensor_6,32.46,33.84,38.79,0.011,0.31,1759827397.0139627
sensor_5,24.12,53.55,15.05,0.018,0.4,1759827399.0146563
sensor_1,27.86,36.18,55.48,0.026,0.45,1759827401.0153167
sensor_6,32.53,59.32,48.47,0.019,0.43,1759827403.0159686
sensor_9,24.87,42.59,30.59,0.034,0.48,1759827405.0167985
sensor_10,34.96,32.5,59.02,0.011,0.35,1759827407.0174809
sensor_8,33.36,59.47,34.27,0.034,0.4,1759827409.0181446
sensor_2,23.2,79.9,15.78,0.038,0.24,1759827411.0188446
sensor_8,23.93,31.82,15.44,0.016,0.21,1759827413.0194933
sensor_9,30.92,64.16,25.74,0.023,0.26,1759827415.0201523
sensor_1,28.33,76.29,21.27,0.016,0.44,1759827417.020836
sensor_9,30.53,54.6,41.25,0.045,0.45,1759827419.0214818
sensor_10,33.16,78.47,16.4,0.036,0.12,1759827421.0222354
sensor_9,30.81,71.92,36.14,0.049,0.47,1759827423.0228875
sensor_4,31.59,63.88,23.26,0.037,0.13,1759827425.0237145
sensor_6,32.87,58.12,12.66,0.049,0.43,1759827427.0245275
sensor_4,34.15,55.52,28.35,0.023,0.19,1759827429.024953
sensor_7,27.83,68.57,13.69,0.016,0.24,1759827431.0255885
sensor_6,27.84,56.39,35.99,0.034,0.42,1759827433.0263433
sensor_4,22.17,32.4,58.06,0.039,0.3,1759827435.027126
sensor_7,26.7,42.59,47.79,0.035,0.37,1759827437.0275896
sensor_2,30.23,31.08,57.05,0.047,0.39,1759827439.02839
sensor_9,32.95,76.51,34.24,0.029,0.28,1759827441.0290148
sensor_10,35.32,79.4,21.92,0.014,0.32,1759827443.0297308
sensor_4,25.14,79.07,58.55,0.015,0.14,1759827445.030559
sensor_8,29.65,64.18,49.62,0.047,0.14,1759827447.031215
sensor_5,23.58,31.78,55.92,0.043,0.31,1759827449.0319686
sensor_9,27.71,65.42,10.76,0.015,0.37,1759827451.032733
sensor_10,22.56,66.17,34.0,0.011,0.45,1759827453.033436
sensor_9,28.74,38.08,55.99,0.049,0.4,1759827455.0341392
sensor_8,30.01,36.54,36.06,0.012,0.29,1759827457.0347602
sensor_3,27.29,60.26,41.54,0.022,0.41,1759827459.0353894
sensor_6,28.42,53.33,10.47,0.031,0.15,1759827461.03601
sensor_4,34.22,78.28,53.42,0.041,0.47,1759827463.0366454
sensor_4,28.39,71.62,34.22,0.039,0.11,1759827465.0374293
sensor_1,35.98,48.57,36.6,0.047,0.46,1759827467.0381098
sensor_2,32.8,73.98,21.27,0.017,0.35,1759827469.038731
sensor_1,24.93,60.42,49.8,0.043,0.43,1759827471.0394545
sensor_1,35.32,69.01,50.35,0.024,0.32,1759827473.0402498
sensor_6,24.03,62.05,27.47,0.047,0.35,1759827475.0408323
sensor_9,26.78,49.5,33.2,0.039,0.33,1759827477.0414813
sensor_6,24.19,36.72,14.61,0.013,0.42,1759827479.0421808
sensor_8,26.55,47.21,59.21,0.031,0.26,1759827481.0431364
sensor_10,27.16,49.09,41.32,0.028,0.42,1759827483.0438752
sensor_10,34.63,58.88,52.47,0.013,0.2,1759827485.0446408
sensor_6,30.68,77.15,59.55,0.014,0.32,1759827487.0453932
sensor_8,22.48,71.01,41.91,0.039,0.16,1759827489.0461395
sensor_2,31.94,74.34,33.95,0.028,0.34,1759827491.0468493
sensor_7,35.34,50.3,33.12,0.014,0.37,1759827493.047593
sensor_7,24.99,40.6,42.36,0.045,0.38,1759827495.0484536
sensor_2,34.62,59.83,57.72,0.012,0.27,1759827497.0491195
sensor_7,32.62,46.26,18.04,0.024,0.38,1759827499.0497572
sensor_7,22.2,54.45,25.72,0.033,0.17,1759827501.0505486
sensor_7,31.98,45.31,49.97,0.026,0.17,1759827503.0512233
sensor_1,27.48,46.07,14.17,0.037,0.15,1759827505.0519233
sensor_1,22.37,31.69,58.41,0.049,0.39,1759827507.0525503
sensor_3,35.32,30.13,25.96,0.014,0.14,1759827509.053181
sensor_10,23.73,33.62,11.83,0.049,0.17,1759827511.053942
sensor_9,30.96,71.11,26.92,0.04,0.38,1759827513.0546117
sensor_5,28.27,76.89,40.42,0.022,0.26,1759827515.0553076
sensor_3,33.76,40.42,13.93,0.027,0.45,1759827517.056006
sensor_9,23.83,35.78,25.42,0.034,0.23,1759827519.0567887
sensor_2,30.84,78.09,26.86,0.033,0.14,1759827521.0574887
sensor_3,25.0,33.42,13.87,0.014,0.32,1759827523.0582063
sensor_7,23.71,51.78,34.28,0.015,0.26,1759827525.058806
sensor_8,31.65,58.21,22.71,0.037,0.28,1759827527.0593827
sensor_4,34.19,41.59,30.93,0.035,0.29,1759827529.0601797
sensor_10,22.79,60.8,40.57,0.031,0.16,1759827531.06081
sensor_5,31.8,76.18,40.79,0.047,0.42,1759827533.0614467
sensor_7,35.0,76.29,15.82,0.01,0.39,1759827535.062133
sensor_3,34.92,48.24,48.57,0.029,0.15,1759827537.0628226
sensor_5,26.15,46.75,56.65,0.04,0.2,1759827539.063503
sensor_10,35.85,50.01,55.97,0.04,0.49,1759827541.0640864
sensor_2,32.26,47.0,35.22,0.026,0.41,1759827543.0648756
sensor_9,25.71,35.64,43.06,0.025,0.2,1759827545.0657265
sensor_8,30.07,38.95,20.24,0.043,0.18,1759827547.0665345
sensor_10,33.45,52.16,37.23,0.047,0.44,1759827549.067362
sensor_2,35.86,46.21,27.13,0.012,0.17,1759827551.068027
sensor_5,34.56,57.51,22.08,0.035,0.27,1759827553.0687203
sensor_2,26.41,44.79,13.09,0.012,0.45,1759827555.0694578
sensor_6,33.75,71.09,31.04,0.014,0.4,1759827557.0701373
sensor_7,22.7,38.14,45.39,0.036,0.15,1759827559.0708237
sensor_9,23.71,44.43,38.01,0.043,0.19,1759827561.0714962
sensor_8,34.08,68.96,16.34,0.03,0.48,1759827563.072166
sensor_2,27.59,68.79,21.26,0.05,0.18,1759827565.0728326
sensor_9,22.62,41.03,53.5,0.045,0.3,1759827567.0735168
sensor_10,31.93,68.31,42.76,0.041,0.46,1759827569.074153
sensor_8,30.81,53.41,56.87,0.034,0.29,1759827571.0747666
sensor_1,23.36,34.61,37.9,0.013,0.11,1759827573.075447
sensor_9,22.44,41.07,18.34,0.047,0.33,1759827575.0762892
sensor_8,29.79,49.1,21.22,0.012,0.26,1759827577.076987
sensor_5,35.87,52.87,24.8,0.017,0.29,1759827579.0775876
sensor_5,27.21,70.57,59.76,0.022,0.37,1759827581.0783348
sensor_9,27.14,77.97,27.7,0.04,0.26,1759827583.079019
sensor_6,34.68,73.76,31.98,0.034,0.42,1759827585.0796711
sensor_6,25.88,48.4,44.38,0.048,0.37,1759827587.080259
sensor_4,22.13,43.27,13.12,0.023,0.12,1759827589.0809612
sensor_7,32.06,77.11,53.88,0.023,0.23,1759827591.0816617
sensor_4,34.91,44.5,52.03,0.013,0.39,1759827593.0825138
sensor_2,29.28,47.74,38.89,0.031,0.13,1759827595.0831873
sensor_4,31.13,32.56,46.18,0.018,0.26,1759827597.0842042
sensor_4,24.85,43.5,14.7,0.023,0.4,1759827599.0850155
